sample_index,timestamp_rel_s,timestamp_utc_iso,participant_id,session_id,task_id,trial_id,condition,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_dir_x,combined_dir_y,combined_dir_z,vergence_angle_deg,interocular_distance,left_valid,left_origin_x,left_origin_y,left_origin_z,left_dir_x,left_dir_y,left_dir_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_dir_x,right_dir_y,right_dir_z,left_pupil_diameter,right_pupil_diameter,left_pupil_pos_x,left_pupil_pos_y,right_pupil_pos_x,right_pupil_pos_y,left_eye_openness,right_eye_openness,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,hit_valid,hit_object_name,hit_aoi,hit_aoi_type,hit_x,hit_y,hit_z
1151,19.4961711999995,"2026-04-01T01:49:09.0205589Z","P001","S001","task_01","trial_01","baseline",1,-0.04815675,1.179873,0.1346176,0.08992984,-0.07954866,0.9927661,4.733214,0.07008215,1,-0.08313441,1.179042,0.1365543,0.1309693,-0.07828131,0.988291,1,-0.01317909,1.180703,0.1326809,0.04873696,-0.08068031,0.9955478,3.452862,3.419147,0.515529,0.4341378,0.4712529,0.4451539,0.9999999,0.9999999,-0.04789074,1.186063,-0.5781944,0.05819025,0.02202131,0.01428106,0.9979604,1,"Wall_North",,,0.2064824,0.9539157,2.95
1152,19.5080339999995,"2026-04-01T01:49:09.0315085Z","P001","S001","task_01","trial_01","baseline",1,-0.04826435,1.179818,0.1347464,0.09003761,-0.07996191,0.9927232,4.728742,0.07008215,1,-0.08324344,1.178974,0.1366509,0.1310374,-0.0786754,0.9882507,1,-0.01328525,1.180662,0.1328419,0.04888453,-0.08111227,0.9955055,3.438373,3.420143,0.5156283,0.4343006,0.47146,0.4451683,0.9999999,0.9999999,-0.04802321,1.18601,-0.5780903,0.05858971,0.02166092,0.01440518,0.9979432,1,"Wall_North",,,0.206875,0.9542807,2.95
1153,19.5188685000003,"2026-04-01T01:49:09.0419429Z","P001","S001","task_01","trial_01","baseline",1,-0.04840698,1.179754,0.1348582,0.0899647,-0.08042821,0.9926922,4.727996,0.07008216,1,-0.0833872,1.1789,0.1367379,0.1309586,-0.07912777,0.988225,1,-0.01342677,1.180608,0.1329785,0.04881769,-0.08159175,0.9954696,3.435186,3.415935,0.5158487,0.4343714,0.47146,0.4451683,0.9999999,0.9999999,-0.04817142,1.185948,-0.5780019,0.05894723,0.02119703,0.01451947,0.9979304,1,"Wall_North",,,0.2070724,0.953055,2.95
1154,19.529818,"2026-04-01T01:49:09.0533787Z","P001","S001","task_01","trial_01","baseline",1,-0.04856813,1.17968,0.1349603,0.08976042,-0.08082807,0.9926782,4.722856,0.07008214,1,-0.0835498,1.178818,0.1368086,0.1307102,-0.07951616,0.9882267,1,-0.01358646,1.180542,0.1331119,0.04865818,-0.08200269,0.9954436,3.432981,3.415212,0.5158487,0.4343714,0.4715777,0.4451983,0.9999999,0.9999999,-0.04837663,1.185892,-0.5778515,0.05952859,0.02066153,0.01475343,0.9979037,1,"Wall_North",,,0.2067208,0.9516704,2.95
1155,19.5408804999997,"2026-04-01T01:49:09.0638004Z","P001","S001","task_01","trial_01","baseline",1,-0.04878382,1.179603,0.1351119,0.089178,-0.08181775,0.9926496,4.720698,0.07008216,1,-0.08376711,1.178726,0.1369221,0.1301111,-0.0804845,0.9882274,1,-0.01380054,1.180481,0.1333017,0.04809351,-0.08301217,0.9953874,3.425582,3.414621,0.515951,0.4345911,0.4715777,0.4451983,0.9999999,0.9999999,-0.04840411,1.185966,-0.5778798,0.05983939,0.02010865,0.01508671,0.9978914,1,"Wall_North",,,0.2059748,0.9504676,2.95
1156,19.5515847999995,"2026-04-01T01:49:09.0747347Z","P001","S001","task_01","trial_01","baseline",1,-0.04881552,1.179657,0.1351015,0.08901411,-0.0818923,0.9926581,4.709856,0.07008216,1,-0.08380015,1.178762,0.1368766,0.1298541,-0.08053868,0.9882568,1,-0.01383089,1.180553,0.1333264,0.04802376,-0.08310761,0.9953828,3.428112,3.420199,0.516257,0.4347324,0.4716204,0.4452515,0.9999999,0.9999999,-0.04861596,1.185926,-0.5778302,0.06012319,0.01939022,0.01561156,0.9978805,1,"Wall_North",,,0.2041011,0.9475901,2.95
1157,19.5625144999995,"2026-04-01T01:49:09.0867080Z","P001","S001","task_01","trial_01","baseline",1,-0.0490253,1.179608,0.1351612,0.0882116,-0.08208562,0.9927137,4.700071,0.07008215,1,-0.08401155,1.178682,0.1368885,0.1289692,-0.08069787,0.9883596,1,-0.01403906,1.180533,0.133434,0.04730562,-0.08333531,0.9953981,3.434852,3.425607,0.516257,0.4347324,0.4718051,0.4453311,0.9999999,0.9999999,-0.04895085,1.185869,-0.5777727,0.0606305,0.01818464,0.01648174,0.9978585,1,"Wall_North",,,0.2036034,0.9474337,2.95
1158,19.5744349999995,"2026-04-01T01:49:09.0992204Z","P001","S001","task_01","trial_01","baseline",1,-0.04935326,1.179537,0.1352264,0.08660079,-0.08273485,0.9928017,4.695526,0.07008216,1,-0.08434197,1.178562,0.1368747,0.127325,-0.08128788,0.9885245,1,-0.01436454,1.180511,0.1335781,0.04573119,-0.08404291,0.9954122,3.437486,3.429545,0.5161523,0.4346236,0.4718051,0.4453311,0.9999999,0.9999999,-0.04922076,1.185831,-0.5778102,0.06105653,0.01679138,0.01740632,0.9978412,1,"Wall_North",,,0.2010986,0.9468539,2.95
1159,19.5865721999999,"2026-04-01T01:49:09.1080975Z","P001","S001","task_01","trial_01","baseline",1,-0.04960981,1.179491,0.1351997,0.08467491,-0.08311622,0.992936,4.682408,0.07008215,1,-0.08460109,1.178465,0.1367601,0.1252922,-0.08161153,0.9887575,1,-0.01461853,1.180516,0.1336393,0.04391631,-0.08448216,0.9954568,3.441589,3.430403,0.5161523,0.4346236,0.4717581,0.4456218,0.9999999,0.9999999,-0.04965368,1.185763,-0.5777775,0.06169832,0.01519762,0.01833886,0.9978107,1,"Wall_North",,,0.1961758,0.9449682,2.95
1160,19.5959565000003,"2026-04-01T01:49:09.1200918Z","P001","S001","task_01","trial_01","baseline",1,-0.05003839,1.179407,0.1352326,0.0823686,-0.08402451,0.9930535,4.669464,0.07008216,1,-0.08503257,1.178325,0.1366866,0.1228811,-0.08245529,0.9889901,1,-0.0150442,1.180489,0.1337786,0.04171934,-0.08545423,0.9954683,3.44203,3.427692,0.5161523,0.4346236,0.4717928,0.4455422,0.9999999,0.9999999,-0.05016842,1.185688,-0.5778353,0.06212774,0.01317608,0.01894156,0.9978015,1,"Wall_North",,,0.1904288,0.9438706,2.95
1161,19.6078461999996,"2026-04-01T01:49:09.1309227Z","P001","S001","task_01","trial_01","baseline",1,-0.05053277,1.179326,0.1351904,0.07947677,-0.08464613,0.9932364,4.661696,0.07008217,1,-0.08553092,1.17821,0.1365182,0.1199324,-0.08303737,0.9893033,1,-0.01553461,1.180441,0.1338626,0.03888963,-0.08611482,0.9955259,3.438662,3.425292,0.516106,0.4346041,0.4717928,0.4455422,0.9999999,0.9999999,-0.0507014,1.185613,-0.5779114,0.06232268,0.01118949,0.0194102,0.9978045,1,"Wall_North",,,0.1834319,0.9412431,2.95
1162,19.6186877999999,"2026-04-01T01:49:09.1419320Z","P001","S001","task_01","trial_01","baseline",1,-0.05106061,1.179246,0.1351336,0.07698464,-0.08462292,0.9934346,4.641525,0.07008217,1,-0.08606248,1.178102,0.1363332,0.1172744,-0.08298492,0.9896263,1,-0.01605875,1.180389,0.133934,0.03656862,-0.0861221,0.9956132,3.440957,3.422848,0.5162954,0.4346476,0.4719535,0.4455618,0.9999999,0.9999999,-0.05114525,1.185596,-0.5780426,0.06264815,0.009223637,0.01989478,0.9977947,1,"Wall_North",,,0.1747026,0.9394404,2.95
1163,19.6297257999995,"2026-04-01T01:49:09.1534273Z","P001","S001","task_01","trial_01","baseline",1,-0.05151665,1.179213,0.1350145,0.07400427,-0.08491988,0.9936357,4.628381,0.07008215,1,-0.08652182,1.178041,0.1360834,0.1141901,-0.08325152,0.9899645,1,-0.01651148,1.180385,0.1339456,0.03369774,-0.08644973,0.9956862,3.44507,3.433135,0.5162954,0.4346476,0.4724399,0.4455038,0.9999999,0.9999999,-0.05168913,1.185573,-0.5781519,0.06290872,0.007070879,0.0205259,0.9977832,1,"Wall_North",,,0.167073,0.9394693,2.95
1164,19.6407981000002,"2026-04-01T01:49:09.1638153Z","P001","S001","task_01","trial_01","baseline",1,-0.05207844,1.179173,0.1349199,0.07067607,-0.08505991,0.993866,4.622241,0.07008215,1,-0.08708653,1.177966,0.1358449,0.1108195,-0.08335135,0.9903392,1,-0.01707035,1.180379,0.133995,0.03041769,-0.08663008,0.9957761,3.453779,3.441925,0.5169286,0.4349736,0.4724399,0.4455038,0.9999999,0.9999999,-0.05232053,1.185543,-0.5782577,0.0631491,0.004582103,0.02136851,0.9977648,1,"Wall_North",,,0.1581386,0.9386337,2.95
1165,19.6514760999999,"2026-04-01T01:49:09.1746815Z","P001","S001","task_01","trial_01","baseline",1,-0.05275103,1.179126,0.1348188,0.06666358,-0.08524413,0.9941275,4.598064,0.07008215,1,-0.08776159,1.177872,0.1355707,0.1066091,-0.0834875,0.9907898,1,-0.01774046,1.18038,0.1340668,0.02661079,-0.08686354,0.9958647,3.459591,3.43605,0.5169286,0.4349736,0.4731395,0.4452232,0.9999999,0.9999999,-0.05268601,1.185565,-0.5783858,0.06302326,0.002968811,0.02188422,0.9977677,1,"Wall_North",,,0.1481083,0.9382445,2.95
1166,19.6624713000001,"2026-04-01T01:49:09.1872666Z","P001","S001","task_01","trial_01","baseline",1,-0.05313318,1.179136,0.1347106,0.06448298,-0.08475418,0.9943132,4.553931,0.07008215,1,-0.08814494,1.177856,0.1353557,0.1040518,-0.08298413,0.9911039,1,-0.01812143,1.180416,0.1340655,0.02481236,-0.08639041,0.9959523,3.45746,3.43928,0.5176014,0.4352509,0.4741747,0.4450405,0.9999999,0.9999999,-0.0532253,1.185591,-0.578635,0.06301943,0.0002656323,0.02283802,0.9977509,1,"Wall_North",,,0.1360276,0.9377304,2.95
1167,19.6746874999999,"2026-04-01T01:49:09.1976707Z","P001","S001","task_01","trial_01","baseline",1,-0.05371974,1.179148,0.1344784,0.06075664,-0.08410811,0.9946027,4.384633,0.07008215,1,-0.08873242,1.177814,0.1349376,0.09886567,-0.08234461,0.991688,1,-0.01870706,1.180481,0.1340192,0.02255867,-0.08574847,0.9960614,3.454734,3.444685,0.5186095,0.4355592,0.4748698,0.4445934,0.9999999,0.9999999,-0.05366739,1.185601,-0.5787601,0.06313847,-0.001611636,0.02340534,0.997729,1,"Wall_North",,,0.1294433,0.9391638,2.95
1168,19.6851495999999,"2026-04-01T01:49:09.2080240Z","P001","S001","task_01","trial_01","baseline",1,-0.05419449,1.179147,0.1343598,0.05759912,-0.08402587,0.9947975,4.272785,0.07008215,1,-0.0892074,1.177781,0.1346893,0.09474453,-0.08227374,0.992096,1,-0.01918158,1.180512,0.1340302,0.02037363,-0.0856612,0.996116,3.460507,3.448232,0.5177485,0.434965,0.4748698,0.4445934,0.9999999,0.9999999,-0.0543636,1.185599,-0.5789573,0.06343012,-0.004608158,0.02429784,0.9976798,1,"Wall_North",,,0.1182702,0.9410546,2.95
1169,19.6957672999997,"2026-04-01T01:49:09.2200710Z","P001","S001","task_01","trial_01","baseline",1,-0.05495422,1.17913,0.1341634,0.05220432,-0.08299897,0.9951813,4.213241,0.07008216,1,-0.08996651,1.177715,0.1342827,0.08884465,-0.08122145,0.9927284,1,-0.01994193,1.180545,0.134044,0.01549343,-0.08466429,0.9962891,3.46601,3.455858,0.5177485,0.434965,0.4697319,0.4458929,0.9999999,0.9999999,-0.05479429,1.185552,-0.5792495,0.06367572,-0.006812886,0.02469202,0.9976419,1,"Wall_North",,,0.108832,0.9413226,2.95
1170,19.7077939999999,"2026-04-01T01:49:09.2309850Z","P001","S001","task_01","trial_01","baseline",1,-0.05542962,1.179085,0.1338924,0.03967728,-0.07706054,0.9962366,4.135407,0.07008216,1,-0.09044129,1.17765,0.1338605,0.07566959,-0.07533545,0.994283,1,-0.02041794,1.18052,0.1339242,0.003633303,-0.07868527,0.9968929,3.476072,3.461362,0.5127777,0.4329911,0.4697319,0.4458929,0.9999999,0.9999999,-0.05530354,1.185506,-0.5794513,0.06414954,-0.00892962,0.02534352,0.9975785,1,"Wall_North",,,0.09275639,0.9442867,2.95
1171,19.7187038000002,"2026-04-01T01:49:09.2420046Z","P001","S001","task_01","trial_01","baseline",1,-0.05598161,1.179033,0.1336948,0.01998607,-0.07892792,0.99668,4.103699,0.07008216,1,-0.09099127,1.17756,0.1335129,0.05573429,-0.07721902,0.9954551,1,-0.02097197,1.180505,0.1338766,-0.01578777,-0.08053561,0.9966267,3.49582,3.463593,0.5128671,0.4328821,0.4670932,0.4463953,0.9999999,0.9999999,-0.05579467,1.185413,-0.5797091,0.06447086,-0.01090926,0.02569306,0.9975291,1,"Wall_North",,,0.05672797,0.961255,2.95
1172,19.7297417,"2026-04-01T01:49:09.2533894Z","P001","S001","task_01","trial_01","baseline",1,-0.05652057,1.178944,0.1334519,0.01539317,-0.08123276,0.9965763,4.180108,0.07008216,1,-0.09152836,1.177452,0.1331281,0.05181084,-0.07946839,0.99549,1,-0.0215128,1.180437,0.1337757,-0.02104498,-0.08288902,0.9963365,3.504702,3.46987,0.5128671,0.4328821,0.4684421,0.4458436,0.9999999,0.9999999,-0.05629379,1.185341,-0.5799712,0.06494047,-0.01291726,0.02613952,0.9974631,1,"Wall_North",,,0.0004927702,0.956007,2.95
1173,19.7408777000001,"2026-04-01T01:49:09.2637717Z","P001","S001","task_01","trial_01","baseline",1,-0.05707262,1.178866,0.1331959,0.01354553,-0.08160797,0.9965724,4.270676,0.07008215,1,-0.0920777,1.177349,0.1327264,0.05075198,-0.07977105,0.9955204,1,-0.02206754,1.180383,0.1336655,-0.02367972,-0.08333155,0.9962405,3.500549,3.481549,0.5140784,0.4332465,0.4694924,0.4453177,0.9999999,0.9999999,-0.05685861,1.185259,-0.5804466,0.0654325,-0.01546385,0.02686877,0.9973753,1,"Wall_North",,,-0.01301602,0.9493623,2.95
1174,19.7515235999999,"2026-04-01T01:49:09.2747499Z","P001","S001","task_01","trial_01","baseline",1,-0.05770526,1.178775,0.1327276,0.0113661,-0.08337221,0.9964536,4.335715,0.07008216,1,-0.09270567,1.17722,0.1320734,0.04913847,-0.08145213,0.9954652,1,-0.02270485,1.180331,0.1333818,-0.02642254,-0.08517296,0.9960158,3.502918,3.487053,0.5151858,0.4336568,0.4694924,0.4453177,0.9999999,0.9999999,-0.05718574,1.185189,-0.5806526,0.06574423,-0.01674225,0.0274168,0.9973193,1,"Wall_North",,,-0.01878628,0.9482017,2.95
1175,19.7625412999996,"2026-04-01T01:49:09.2867924Z","P001","S001","task_01","trial_01","baseline",1,-0.05806612,1.178703,0.1325347,0.002732631,-0.08166963,0.9966557,4.39788,0.07008216,1,-0.09306339,1.177119,0.1317867,0.04105296,-0.07971331,0.9959721,1,-0.02306885,1.180287,0.1332827,-0.03559172,-0.08350566,0.9958715,3.50461,3.491278,0.5151858,0.4336568,0.4694924,0.4453177,0.9999999,0.9999999,-0.05777926,1.185097,-0.5810026,0.06605355,-0.01924546,0.02845072,0.9972247,1,"Wall_North",,,-0.0255699,0.9430572,2.95
1176,19.7744397999995,"2026-04-01T01:49:09.2976095Z","P001","S001","task_01","trial_01","baseline",1,-0.05871197,1.178603,0.1321876,0.001794145,-0.0837181,0.9964879,4.510801,0.07008216,1,-0.09370238,1.176962,0.1312613,0.04109494,-0.08162963,0.9958152,1,-0.02372157,1.180243,0.1331138,-0.03750943,-0.08567685,0.9956167,3.525207,3.500696,0.5159997,0.4340665,0.4706536,0.4450133,0.9999999,0.9999999,-0.05815631,1.185089,-0.5812778,0.06634106,-0.0211834,0.02928159,0.9971423,1,"Wall_North",,,-0.05034119,0.9478297,2.95
1177,19.7851604999996,"2026-04-01T01:49:09.3091048Z","P001","S001","task_01","trial_01","baseline",1,-0.05915892,1.178796,0.1321362,0.004488955,-0.08531893,0.9963436,4.531553,0.07004664,1,-0.09410733,1.176899,0.1308545,0.04396418,-0.0831456,0.9955671,1,-0.02421051,1.180693,0.133418,-0.03499329,-0.08735885,0.9955621,3.533597,3.533704,0.5159997,0.4340665,0.4713296,0.4448425,0.9999999,0.9999999,-0.05890715,1.184986,-0.5817086,0.06685719,-0.02440179,0.03047149,0.9969986,1,"Wall_North",,,-0.05363859,0.9418696,2.95
1178,19.7967361000001,"2026-04-01T01:49:09.3205942Z","P001","S001","task_01","trial_01","baseline",1,-0.05997299,1.178678,0.1316977,-0.002455563,-0.08611225,0.9962824,4.576329,0.07004663,1,-0.0949087,1.176716,0.1301879,0.03741002,-0.08384328,0.9957765,1,-0.02503727,1.18064,0.1332075,-0.04231723,-0.08824392,0.9951996,3.540269,3.560594,0.5166075,0.434307,0.4713296,0.4448425,0.9999999,0.9999999,-0.05956605,1.184864,-0.5821073,0.06738272,-0.0272792,0.03138007,0.9968604,1,"Wall_North",,,-0.04646323,0.9374967,2.95
1179,19.8080191999998,"2026-04-01T01:49:09.3309197Z","P001","S001","task_01","trial_01","baseline",1,-0.06068699,1.178547,0.1312961,-0.001395317,-0.08755669,0.9961585,4.607087,0.07004664,1,-0.09561065,1.176537,0.129584,0.03873309,-0.08518954,0.9956116,1,-0.02576334,1.180557,0.1330082,-0.04152147,-0.08978233,0.9950956,3.544171,3.586275,0.5173818,0.4344777,0.4720854,0.4446343,0.9999999,0.9999999,-0.06010088,1.184765,-0.5824435,0.06795271,-0.02957365,0.03230581,0.9967268,1,"Wall_North",,,-0.06691933,0.9350818,2.95
1180,19.8185149000001,"2026-04-01T01:49:09.3418887Z","P001","S001","task_01","trial_01","baseline",1,-0.06126307,1.178436,0.1309567,-0.005152797,-0.08870086,0.996045,4.621859,0.07004664,1,-0.09617537,1.176374,0.1290824,0.03510205,-0.08626069,0.995654,1,-0.02635077,1.180497,0.1328309,-0.04539927,-0.09099675,0.9948158,3.542672,3.594336,0.5173818,0.4344777,0.4720854,0.4446343,0.9999999,0.9999999,-0.06038463,1.184617,-0.582812,0.06847929,-0.03118575,0.03258931,0.9966323,1,"Wall_North",,,-0.06463515,0.9307989,2.95
1181,19.8296229999996,"2026-04-01T01:49:09.3533674Z","P001","S001","task_01","trial_01","baseline",1,-0.06156964,1.178292,0.130607,-0.003572829,-0.08934576,0.9959942,4.662789,0.07004664,1,-0.09647499,1.176217,0.1286209,0.03703567,-0.0868492,0.9955328,1,-0.02666429,1.180367,0.1325931,-0.04417541,-0.09169441,0.9948068,3.546322,3.598008,0.5183176,0.4346099,0.4729297,0.4444824,0.9999999,0.9999999,-0.06097945,1.184463,-0.5832475,0.06901115,-0.03362107,0.03355189,0.9964845,1,"Wall_North",,,-0.07584671,0.9273911,2.95
1182,19.8408884,"2026-04-01T01:49:09.3639208Z","P001","S001","task_01","trial_01","baseline",1,-0.06220292,1.178133,0.1301796,-0.003939169,-0.08990413,0.9959427,4.724805,0.07004664,1,-0.09709482,1.176005,0.1280212,0.03720449,-0.0872922,0.9954877,1,-0.02731101,1.180261,0.1323381,-0.04507613,-0.09236324,0.9947045,3.55469,3.60388,0.5193014,0.4349214,0.4738898,0.4440895,0.9999999,0.9999999,-0.06164938,1.184307,-0.5837268,0.06952288,-0.03638977,0.03454705,0.9963177,1,"Wall_North",,,-0.07168336,0.9253781,2.95
1183,19.8516879999997,"2026-04-01T01:49:09.3752755Z","P001","S001","task_01","trial_01","baseline",1,-0.06292164,1.177966,0.1297026,-0.00620429,-0.09072753,0.9958564,4.719744,0.07004663,1,-0.09779763,1.175785,0.1273485,0.03489121,-0.08804192,0.9955055,1,-0.02804564,1.180147,0.1320567,-0.04728927,-0.09325925,0.9945182,3.557772,3.606229,0.5193014,0.4349214,0.4750805,0.4435228,0.9999999,0.9999999,-0.06230759,1.184174,-0.5842029,0.07006563,-0.03918989,0.03574596,0.9961311,1,"Wall_North",,,-0.07335591,0.9235867,2.95
1184,19.8627857000001,"2026-04-01T01:49:09.3872198Z","P001","S001","task_01","trial_01","baseline",1,-0.06361857,1.177818,0.1292318,-0.00876617,-0.09161613,0.9957558,4.737103,0.07004663,1,-0.09847687,1.175574,0.1266826,0.03247562,-0.08883245,0.995517,1,-0.02876027,1.180062,0.1317808,-0.04999298,-0.09424327,0.9942932,3.56715,3.60776,0.5201085,0.4352149,0.4750805,0.4435228,0.9999999,0.9999999,-0.06311695,1.183997,-0.584793,0.07070611,-0.04268718,0.03715593,0.9958906,1,"Wall_North",,,-0.08049238,0.921023,2.95
1185,19.8745739999995,"2026-04-01T01:49:09.3976497Z","P001","S001","task_01","trial_01","baseline",1,-0.06447825,1.177625,0.1286451,-0.01021382,-0.09275758,0.9956363,4.666988,0.07004663,1,-0.09931305,1.175307,0.1258529,0.03041024,-0.08990552,0.9954859,1,-0.02964344,1.179943,0.1314373,-0.05082094,-0.0954558,0.9941355,3.576582,3.614643,0.5210749,0.4355949,0.4761952,0.4433188,0.9999999,0.9999999,-0.06362064,1.183824,-0.5853229,0.07108871,-0.04545855,0.03823195,0.9956999,1,"Wall_North",,,-0.0884513,0.9182887,2.95
1186,19.8851200999998,"2026-04-01T01:49:09.4080701Z","P001","S001","task_01","trial_01","baseline",1,-0.06502059,1.177451,0.128128,-0.0133244,-0.09377093,0.9955046,4.557027,0.07004663,1,-0.09983582,1.175075,0.1251463,0.02633793,-0.0909109,0.9955107,1,-0.03020536,1.179826,0.1311097,-0.05296566,-0.09648269,0.9939244,3.577891,3.618785,0.5210749,0.4355949,0.4771042,0.4431278,0.9999999,0.9999999,-0.0645858,1.183576,-0.5860668,0.07180539,-0.04962911,0.03959504,0.995396,1,"Wall_North",,,-0.09342137,0.9147761,2.95
1187,19.8958833999995,"2026-04-01T01:49:09.4205983Z","P001","S001","task_01","trial_01","baseline",1,-0.06606525,1.177185,0.1273753,-0.0185455,-0.09537797,0.9952683,4.460103,0.07004663,1,-0.1008488,1.174736,0.1240985,0.02026508,-0.09248168,0.9955081,1,-0.03128166,1.179634,0.1306521,-0.05732799,-0.0981298,0.993521,3.580121,3.629925,0.5221204,0.4355949,0.4781438,0.4426513,0.9999999,0.9999999,-0.0651421,1.183377,-0.5866371,0.07215635,-0.05216528,0.03943525,0.9952473,1,"Wall_North",,,-0.1027901,0.9116462,2.95
1188,19.9081438000003,"2026-04-01T01:49:09.4315118Z","P001","S001","task_01","trial_01","baseline",1,-0.06668545,1.17699,0.1268252,-0.02021019,-0.09608226,0.9951682,4.390079,0.07004663,1,-0.101453,1.174553,0.1233734,0.01799049,-0.09323075,0.995482,1,-0.03191792,1.179426,0.1302769,-0.05838121,-0.09879278,0.993394,3.588025,3.645824,0.523209,0.4360831,0.4781438,0.4426513,0.9999999,0.9999999,-0.06554042,1.183211,-0.5873638,0.07232405,-0.05455608,0.03965924,0.995098,1,"Wall_North",,,-0.1186611,0.906689,2.95
1189,19.9189506000002,"2026-04-01T01:49:09.4425279Z","P001","S001","task_01","trial_01","baseline",1,-0.06717152,1.176816,0.1261105,-0.02290811,-0.09653454,0.995066,4.29938,0.07004663,1,-0.1019204,1.174365,0.1224855,0.01450089,-0.09371881,0.9954931,1,-0.03242259,1.179266,0.1297356,-0.06028487,-0.09921438,0.9932383,3.590758,3.648,0.523209,0.4360831,0.4796649,0.4420545,0.9999999,0.9999999,-0.06624723,1.183006,-0.5881669,0.07254246,-0.05798765,0.04023143,0.9948651,1,"Wall_North",,,-0.1240194,0.9044155,2.95
1190,19.9300735999996,"2026-04-01T01:49:09.4528684Z","P001","S001","task_01","trial_01","baseline",1,-0.06799467,1.176593,0.125301,-0.02812858,-0.09722815,0.9948646,4.292815,0.07004664,1,-0.102715,1.174117,0.1214284,0.009217517,-0.09437989,0.9954936,1,-0.0332743,1.17907,0.1291736,-0.06543519,-0.09993996,0.9928395,3.597342,3.648917,0.5247213,0.4367416,0.4796649,0.4420545,0.9999999,0.9999999,-0.06627353,1.183002,-0.5885742,0.07225949,-0.05892843,0.04027107,0.9948288,1,"Wall_North",,,-0.1321822,0.9028612,2.95
1191,19.9406110999998,"2026-04-01T01:49:09.4643490Z","P001","S001","task_01","trial_01","baseline",1,-0.06812367,1.176571,0.1249053,-0.0274136,-0.0968731,0.9949191,4.1742,0.07004663,1,-0.1028354,1.174093,0.1209567,0.008900389,-0.09409446,0.9955235,1,-0.03341195,1.179048,0.1288539,-0.06369121,-0.09952322,0.9929947,3.602353,3.649812,0.5247213,0.4367416,0.4814659,0.4412415,0.9999999,0.9999999,-0.06634822,1.182912,-0.589213,0.07191765,-0.06083016,0.04079535,0.9947177,1,"Wall_North",,,-0.1478596,0.9005353,2.95
1192,19.9518539999999,"2026-04-01T01:49:09.4747067Z","P001","S001","task_01","trial_01","baseline",1,-0.06832297,1.176462,0.1242671,-0.02627521,-0.09611057,0.9950238,4.06139,0.07004663,1,-0.1030159,1.173955,0.1201743,0.009054301,-0.09336276,0.995591,1,-0.03363005,1.178968,0.12836,-0.06157171,-0.09873766,0.9932068,3.614822,3.64741,0.5263184,0.4374186,0.4832138,0.4407254,0.9999999,0.9999999,-0.06650223,1.182916,-0.5898063,0.07177281,-0.06273615,0.04127261,0.9945901,1,"Wall_North",,,-0.1459652,0.9014975,2.95
1193,19.9624100999999,"2026-04-01T01:49:09.4868872Z","P001","S001","task_01","trial_01","baseline",1,-0.06859666,1.176433,0.1236629,-0.02733281,-0.09564181,0.9950405,4.084085,0.07004663,1,-0.1032705,1.173903,0.1194256,0.008190782,-0.09284411,0.995647,1,-0.03392285,1.178964,0.1279002,-0.06282169,-0.09831804,0.9931702,3.622901,3.645779,0.5277696,0.4378441,0.4832138,0.4407254,0.9999999,0.9999999,-0.06669447,1.182931,-0.5905017,0.07172897,-0.06497532,0.04161799,0.9944351,1,"Wall_North",,,-0.142941,0.9035207,2.95
